progress_s,x_ref,y_ref,z_ref
0.0,0.0,0.0,10.0
0.4442198939834483,0.4442198939834483,0.0,10.0
0.8884397879668966,0.8884397879668966,0.0,10.0
1.3326596819503447,1.3326596819503447,0.0,10.0
1.7768795759337932,1.7768795759337932,0.0,10.0
2.2210994699172413,2.2210994699172413,0.0,10.0
2.6653193639006894,2.6653193639006894,0.0,10.0
3.109539257884138,3.109539257884138,0.0,10.0
3.5537591518675864,3.5537591518675864,0.0,10.0
3.9979790458510345,3.9979790458510345,0.0,10.0
4.4421989398344826,4.4421989398344826,0.0,10.0
4.886418833817931,4.886418833817931,0.0,10.0
5.330638727801379,5.330638727801379,0.0,10.0
5.774858621784827,5.774858621784827,0.0,10.0
6.219078515768276,6.219078515768276,0.0,10.0
6.663298409751724,6.663298409751724,0.0,10.0
7.107518303735173,7.107518303735173,0.0,10.0
7.55173819771862,7.55173819771862,0.0,10.0
7.995958091702069,7.995958091702069,0.0,10.0
8.440177985685517,8.440177985685517,0.0,10.0
8.884397879668965,8.884397879668965,0.0,10.0
9.328617773652415,9.328617773652415,0.0,10.0
9.772837667635862,9.772837667635862,0.0,10.0
10.217057561619312,10.217057561619312,0.0,10.0
10.661277455602757,10.661277455602757,0.0,10.0
11.105497349586207,11.105497349586207,0.0,10.0
11.549717243569654,11.549717243569654,0.0,10.0
11.993937137553104,11.993937137553104,0.0,10.0
12.438157031536552,12.438157031536552,0.0,10.0
12.882376925520001,12.882376925520001,0.0,10.0
13.326596819503449,13.326596819503449,0.0,10.0
13.770816713486898,13.770816713486898,0.0,10.0
14.215036607470346,14.215036607470346,0.0,10.0
14.659256501453791,14.659256501453791,0.0,10.0
15.10347639543724,15.10347639543724,0.0,10.0
15.547696289420688,15.547696289420688,0.0,10.0
15.991916183404138,15.991916183404138,0.0,10.0
16.436136077387587,16.436136077387587,0.0,10.0
16.880355971371035,16.880355971371035,0.0,10.0
17.324575865354483,17.324575865354483,0.0,10.0
17.76879575933793,17.76879575933793,0.0,10.0
18.213015653321378,18.213015653321378,0.0,10.0
18.65723554730483,18.65723554730483,0.0,10.0
19.101455441288277,19.101455441288277,0.0,10.0
19.545675335271724,19.545675335271724,0.0,10.0
19.989895229255172,19.989895229255172,0.0,10.0
20.434115123238623,20.434115123238623,0.0,10.0
20.87833501722207,20.87833501722207,0.0,10.0
21.322554911205515,21.322554911205515,0.0,10.0
21.766774805188966,21.766774805188966,0.0,10.0
22.210994699172414,22.210994699172414,0.0,10.0
22.65521459315586,22.65521459315586,0.0,10.0
23.09943448713931,23.09943448713931,0.0,10.0
23.54365438112276,23.54365438112276,0.0,10.0
23.987874275106208,23.987874275106208,0.0,10.0
24.432094169089655,24.432094169089655,0.0,10.0
24.876314063073103,24.876314063073103,0.0,10.0
25.32053395705655,25.320520235438835,0.0025684954623663714,10.0
25.764753851040002,25.76456750420258,0.014619429905334158,10.0
