f_hz,pitch_deg,airspeed,mean_Fx,mean_Fz,mean_Pin,mean_sep_ratio,csv
3.8000000000000007,13.0,8.0,-1.225141848902178,10.306497527492514,40.59832219371964,0.08771483269607595,outputs_DeLaurier/trim_scan_sep_on_twist_on_near_stall_20/f3p800_pitch13p000_U8p000/windtunnel_v50.csv
3.8000000000000007,14.0,5.0,-0.6443735836793153,4.614835937301355,28.82057221663149,0.22241059028300952,outputs_DeLaurier/trim_scan_sep_on_twist_on_near_stall_20/f3p800_pitch14p000_U5p000/windtunnel_v50.csv
3.8000000000000007,14.0,6.0,-0.8625009501953691,6.336529920196512,32.333942795565115,0.16718808729490753,outputs_DeLaurier/trim_scan_sep_on_twist_on_near_stall_20/f3p800_pitch14p000_U6p000/windtunnel_v50.csv
3.8000000000000007,14.0,7.0,-1.1506695116370427,8.454378292071471,36.21804622104996,0.12604215813424977,outputs_DeLaurier/trim_scan_sep_on_twist_on_near_stall_20/f3p800_pitch14p000_U7p000/windtunnel_v50.csv
3.8000000000000007,14.0,8.0,-1.5222594256946396,11.015253115219844,40.23713124974287,0.09490642239245356,outputs_DeLaurier/trim_scan_sep_on_twist_on_near_stall_20/f3p800_pitch14p000_U8p000/windtunnel_v50.csv
3.8000000000000007,15.0,5.0,-0.7895745086524485,4.894795863875548,28.789772947826332,0.2285006808438813,outputs_DeLaurier/trim_scan_sep_on_twist_on_near_stall_20/f3p800_pitch15p000_U5p000/windtunnel_v50.csv
3.8000000000000007,15.0,6.0,-1.0574146341240813,6.729302030292953,32.2332219154825,0.17398946086384182,outputs_DeLaurier/trim_scan_sep_on_twist_on_near_stall_20/f3p800_pitch15p000_U6p000/windtunnel_v50.csv
3.8000000000000007,15.0,7.0,-1.4025952130418051,8.983291636256112,36.00143395110751,0.13346703497667173,outputs_DeLaurier/trim_scan_sep_on_twist_on_near_stall_20/f3p800_pitch15p000_U7p000/windtunnel_v50.csv
3.8000000000000007,15.0,8.0,-1.8409425584358297,11.69715775539689,39.828884595371235,0.10327712481497295,outputs_DeLaurier/trim_scan_sep_on_twist_on_near_stall_20/f3p800_pitch15p000_U8p000/windtunnel_v50.csv
4.000000000000001,10.0,5.0,-0.1210596157016237,3.3167145936001297,31.99165824833392,0.21387254917169754,outputs_DeLaurier/trim_scan_sep_on_twist_on_near_stall_20/f4p000_pitch10p000_U5p000/windtunnel_v50.csv
