progress_s,x_ref,y_ref,z_ref
0.0,0.0,0.0,10.0
0.9990119742401684,0.9990119742401684,0.0,10.0
1.9980239484803368,1.9980239484803368,0.0,10.0
2.9970359227205052,2.9970359227205052,0.0,10.0
3.9960478969606736,3.9960478969606736,0.0,10.0
4.995059871200842,4.995059871200842,0.0,10.0
5.9940718454410105,5.9940718454410105,0.0,10.0
6.993083819681178,6.993083819681178,0.0,10.0
7.992095793921347,7.992095793921347,0.0,10.0
8.991107768161516,8.991107768161516,0.0,10.0
9.990119742401683,9.990119742401683,0.0,10.0
10.989131716641852,10.989131716641852,0.0,10.0
11.988143690882021,11.988143690882021,0.0,10.0
12.98715566512219,12.98715566512219,0.0,10.0
13.986167639362357,13.986167639362357,0.0,10.0
14.985179613602524,14.985179613602524,0.0,10.0
15.984191587842695,15.984191587842695,0.0,10.0
16.983203562082863,16.983203562082863,0.0,10.0
17.982215536323032,17.982215536323032,0.0,10.0
18.981227510563198,18.981227510563198,0.0,10.0
19.980239484803366,19.980239484803366,0.0,10.0
20.97925145904354,20.97925145904354,0.0,10.0
21.978263433283704,21.978263433283704,0.0,10.0
22.97727540752387,22.97727540752387,0.0,10.0
23.976287381764042,23.976287381764042,0.0,10.0
24.97529935600421,24.97529935600421,0.0,10.0
25.97431133024438,25.97392600231959,0.023727371153402288,10.0
26.973323304484545,26.97012314150223,0.09727117183883749,10.0
27.972335278724714,27.96140572265666,0.22046319688410065,10.0
28.971347252964883,28.945300948187228,0.39299613841439296,10.0
29.970359227205048,29.919354448578805,0.6144396054886272,10.0
30.969371201445217,30.88113640492849,0.8842411977283824,10.0
31.96838317568539,31.82824761023477,1.20172788330472,10.0
32.96739514992556,32.75832545432387,1.5661076778454017,10.0
33.96640712416573,33.669049817483874,1.9764716200744203,10.0
34.96541909840589,34.55814885810439,2.431796039255527,10.0
35.964431072646065,35.42340467988447,2.930945108783483,10.0
36.96344304688623,36.262658864471575,3.472673679553008,10.0
37.962455021126395,37.073817855730184,4.0556303860374925,10.0
38.961466995366564,37.854858182208886,4.678361017329211,10.0
39.96047896960673,38.60383150477801,5.339312144731771,10.0
40.9594909438469,39.3188694768465,6.036834996855712,10.0
41.95850291808708,39.99818840503397,6.7691895725505695,10.0
42.95751489232724,40.64009369867145,7.534548981413563,10.0
43.95652686656741,41.24298409703178,8.331004001047358,10.0
44.95553884080758,41.80535566374418,9.156567839698477,10.0
45.95455081504774,42.32580553842912,10.009181092395947,10.0
46.953562789287915,42.803035436194655,10.886716878226736,10.0
47.952574763528084,43.23585488626461,11.786986145932838,10.0
48.95158673776825,43.623184201659896,12.707743134595082,10.0
49.95059871200842,43.964057172524676,13.646690975781565,10.0
50.94961068624858,44.25762347637895,14.601487423186073,10.0
51.94862266048876,44.50315079928508,15.569750695463561,10.0
52.94763463472892,44.70002666263676,16.549065417687455,10.0
53.94664660896909,44.847759951013636,17.536988646607746,10.0
54.94565858320926,44.9459821372901,18.531055964679325,10.0
55.94467055744943,44.99444820194228,19.52878762765894,10.0
56.943682531689596,44.99303724425989,20.527694750435305,10.0
57.942694505929765,44.94175278393836,21.525285515661448,10.0
