f_hz,pitch_deg,airspeed,mean_Fx,mean_Fz,mean_Pin,mean_sep_ratio,csv
3.0,10.0,5.0,-0.012704345127392654,3.2352568927320156,17.676572952862827,0.10321447000491744,outputs_DeLaurier/trim_scan_sep_on_twist_on_near_stall_22p5/f3p000_pitch10p000_U5p000/windtunnel_v50.csv
3.0,10.0,6.0,-0.08043316449962226,4.625501970595258,20.945452533895637,0.060400565376987486,outputs_DeLaurier/trim_scan_sep_on_twist_on_near_stall_22p5/f3p000_pitch10p000_U6p000/windtunnel_v50.csv
3.0,10.0,7.0,nan,nan,nan,nan,
3.0,10.0,8.0,-0.4594613961362144,8.413624860004122,27.604616184697512,0.016963236028326584,outputs_DeLaurier/trim_scan_sep_on_twist_on_near_stall_22p5/f3p000_pitch10p000_U8p000/windtunnel_v50.csv
3.0,11.0,5.0,-0.11259833298670226,3.534615798789176,17.62232059812745,0.107499848954994,outputs_DeLaurier/trim_scan_sep_on_twist_on_near_stall_22p5/f3p000_pitch11p000_U5p000/windtunnel_v50.csv
3.0,11.0,6.0,-0.21935727101962613,5.053149392684466,20.802481446485185,0.06574650000127533,outputs_DeLaurier/trim_scan_sep_on_twist_on_near_stall_22p5/f3p000_pitch11p000_U6p000/windtunnel_v50.csv
3.0,11.0,7.0,-0.4081388831756896,6.955949867754737,24.101841460065717,0.03823957420007709,outputs_DeLaurier/trim_scan_sep_on_twist_on_near_stall_22p5/f3p000_pitch11p000_U7p000/windtunnel_v50.csv
3.0,11.0,8.0,-0.6722339717574055,9.197823790207291,27.37846632566236,0.02033478411746703,outputs_DeLaurier/trim_scan_sep_on_twist_on_near_stall_22p5/f3p000_pitch11p000_U8p000/windtunnel_v50.csv
3.0,12.0,5.0,-0.22520180878526916,3.830306449294524,17.544781123857668,0.11313665254305971,outputs_DeLaurier/trim_scan_sep_on_twist_on_near_stall_22p5/f3p000_pitch12p000_U5p000/windtunnel_v50.csv
3.0,12.0,6.0,-0.36652880407760924,5.481935147639351,20.68123203764875,0.07039245799799221,outputs_DeLaurier/trim_scan_sep_on_twist_on_near_stall_22p5/f3p000_pitch12p000_U6p000/windtunnel_v50.csv
3.0,12.0,7.0,-0.6004248934337142,7.537987918314955,23.87472169346999,0.04327034066472057,outputs_DeLaurier/trim_scan_sep_on_twist_on_near_stall_22p5/f3p000_pitch12p000_U7p000/windtunnel_v50.csv
3.0,12.0,8.0,-0.9069530871659821,9.960115991952781,27.103569953824888,0.024553505537568722,outputs_DeLaurier/trim_scan_sep_on_twist_on_near_stall_22p5/f3p000_pitch12p000_U8p000/windtunnel_v50.csv
3.0,13.0,5.0,-0.34455344874979565,4.124403503468739,17.476035233205966,0.11837102676010718,outputs_DeLaurier/trim_scan_sep_on_twist_on_near_stall_22p5/f3p000_pitch13p000_U5p000/windtunnel_v50.csv
3.0,13.0,6.0,-0.5282483549909144,5.8974432273746435,20.533152011590598,0.07615288202786946,outputs_DeLaurier/trim_scan_sep_on_twist_on_near_stall_22p5/f3p000_pitch13p000_U6p000/windtunnel_v50.csv
3.0,13.0,7.0,-0.8086401622952397,8.104246324126557,23.62600094254183,0.04898814811703744,outputs_DeLaurier/trim_scan_sep_on_twist_on_near_stall_22p5/f3p000_pitch13p000_U7p000/windtunnel_v50.csv
3.0,13.0,8.0,-1.1593748882786201,10.710367838671289,26.829103907115307,0.02890000124957746,outputs_DeLaurier/trim_scan_sep_on_twist_on_near_stall_22p5/f3p000_pitch13p000_U8p000/windtunnel_v50.csv
3.0,14.0,5.0,-0.47060714393760883,4.41005031430087,17.411792023196835,0.12371071961310764,outputs_DeLaurier/trim_scan_sep_on_twist_on_near_stall_22p5/f3p000_pitch14p000_U5p000/windtunnel_v50.csv
3.0,14.0,6.0,-0.7023514062632851,6.302920227135395,20.36731418961027,0.08262531750272602,outputs_DeLaurier/trim_scan_sep_on_twist_on_near_stall_22p5/f3p000_pitch14p000_U6p000/windtunnel_v50.csv
3.0,14.0,7.0,-1.0309782436502497,8.658635838388909,23.375725235222266,0.054935738806212296,outputs_DeLaurier/trim_scan_sep_on_twist_on_near_stall_22p5/f3p000_pitch14p000_U7p000/windtunnel_v50.csv
3.0,14.0,8.0,-1.4311226217196726,11.441140539088666,26.52739800789654,0.033837995348043236,outputs_DeLaurier/trim_scan_sep_on_twist_on_near_stall_22p5/f3p000_pitch14p000_U8p000/windtunnel_v50.csv
3.0,15.0,5.0,-0.6045856207671393,4.687015554570209,17.340176900767066,0.12968818770939322,outputs_DeLaurier/trim_scan_sep_on_twist_on_near_stall_22p5/f3p000_pitch15p000_U5p000/windtunnel_v50.csv
3.0,15.0,6.0,-0.8868180863045954,6.699518979155692,20.203292641858717,0.08931064862531408,outputs_DeLaurier/trim_scan_sep_on_twist_on_near_stall_22p5/f3p000_pitch15p000_U6p000/windtunnel_v50.csv
3.0,15.0,7.0,-1.2667477107713763,9.20017782068328,23.121564446884307,0.06120027459104055,outputs_DeLaurier/trim_scan_sep_on_twist_on_near_stall_22p5/f3p000_pitch15p000_U7p000/windtunnel_v50.csv
3.0,15.0,8.0,-1.7197692036348728,12.158055569408836,26.22636160696227,0.03893036798584726,outputs_DeLaurier/trim_scan_sep_on_twist_on_near_stall_22p5/f3p000_pitch15p000_U8p000/windtunnel_v50.csv
3.2,10.0,5.0,0.0068588931276805055,3.1493556556721587,19.696446442933812,0.11238501642345551,outputs_DeLaurier/trim_scan_sep_on_twist_on_near_stall_22p5/f3p200_pitch10p000_U5p000/windtunnel_v50.csv
3.2,10.0,6.0,-0.04732450898075637,4.458971848443051,23.1096093397051,0.06810248416405174,outputs_DeLaurier/trim_scan_sep_on_twist_on_near_stall_22p5/f3p200_pitch10p000_U6p000/windtunnel_v50.csv
3.2,10.0,7.0,-0.1744297420477691,6.112897287859794,26.735107865923364,0.038652159843184576,outputs_DeLaurier/trim_scan_sep_on_twist_on_near_stall_22p5/f3p200_pitch10p000_U7p000/windtunnel_v50.csv
3.2,10.0,8.0,-0.3968059720630935,8.102963385601877,30.157106560431313,0.021433742974529005,outputs_DeLaurier/trim_scan_sep_on_twist_on_near_stall_22p5/f3p200_pitch10p000_U8p000/windtunnel_v50.csv
3.2,11.0,5.0,-0.09595038320301458,3.4498602578684787,19.612871281071595,0.11691702187517233,outputs_DeLaurier/trim_scan_sep_on_twist_on_near_stall_22p5/f3p200_pitch11p000_U5p000/windtunnel_v50.csv
3.2,11.0,6.0,-0.18417331220150443,4.895590203322292,22.965012923785192,0.07231359601838384,outputs_DeLaurier/trim_scan_sep_on_twist_on_near_stall_22p5/f3p200_pitch11p000_U6p000/windtunnel_v50.csv
3.2,11.0,7.0,-0.35314812663639317,6.7106138752746185,26.48273442327853,0.043052203991666205,outputs_DeLaurier/trim_scan_sep_on_twist_on_near_stall_22p5/f3p200_pitch11p000_U7p000/windtunnel_v50.csv
3.2,11.0,8.0,-0.6136940425817927,8.889326541939267,29.847945152157795,0.025021108452231672,outputs_DeLaurier/trim_scan_sep_on_twist_on_near_stall_22p5/f3p200_pitch11p000_U8p000/windtunnel_v50.csv
3.2,12.0,5.0,-0.20982325278195346,3.7502758074901767,19.519336100162192,0.12201824008014707,outputs_DeLaurier/trim_scan_sep_on_twist_on_near_stall_22p5/f3p200_pitch12p000_U5p000/windtunnel_v50.csv
3.2,12.0,6.0,-0.3328956359363548,5.325182594809998,22.81439766362464,0.07687616189295272,outputs_DeLaurier/trim_scan_sep_on_twist_on_near_stall_22p5/f3p200_pitch12p000_U6p000/windtunnel_v50.csv
3.2,12.0,7.0,-0.5501382925191848,7.291561831278809,26.19024782557827,0.04846089084211997,outputs_DeLaurier/trim_scan_sep_on_twist_on_near_stall_22p5/f3p200_pitch12p000_U7p000/windtunnel_v50.csv
3.2,12.0,8.0,-0.850216397350666,9.659686928253329,29.517177932571016,0.029057535675834557,outputs_DeLaurier/trim_scan_sep_on_twist_on_near_stall_22p5/f3p200_pitch12p000_U8p000/windtunnel_v50.csv
3.2,13.0,5.0,-0.32912287883079433,4.046201964447545,19.43698132174996,0.12665691379446034,outputs_DeLaurier/trim_scan_sep_on_twist_on_near_stall_22p5/f3p200_pitch13p000_U5p000/windtunnel_v50.csv
3.2,13.0,6.0,-0.4982697816569521,5.742518374622496,22.623982473305727,0.08288469551763512,outputs_DeLaurier/trim_scan_sep_on_twist_on_near_stall_22p5/f3p200_pitch13p000_U6p000/windtunnel_v50.csv
3.2,13.0,7.0,-0.7583776106260762,7.871112371652945,25.923466766365912,0.053379339185428684,outputs_DeLaurier/trim_scan_sep_on_twist_on_near_stall_22p5/f3p200_pitch13p000_U7p000/windtunnel_v50.csv
3.2,13.0,8.0,-1.107130968558266,10.412249057582857,29.163858563267926,0.03355956611773757,outputs_DeLaurier/trim_scan_sep_on_twist_on_near_stall_22p5/f3p200_pitch13p000_U8p000/windtunnel_v50.csv
3.2,14.0,5.0,-0.4567188346809032,4.333823782354898,19.351038157815466,0.13181526935598595,outputs_DeLaurier/trim_scan_sep_on_twist_on_near_stall_22p5/f3p200_pitch14p000_U5p000/windtunnel_v50.csv
3.2,14.0,6.0,-0.6710385013690569,6.154608334622698,22.4556573942335,0.08834151054782562,outputs_DeLaurier/trim_scan_sep_on_twist_on_near_stall_22p5/f3p200_pitch14p000_U6p000/windtunnel_v50.csv
3.2,14.0,7.0,-0.985866572746778,8.426703424544892,25.607496091430995,0.0596538102639487,outputs_DeLaurier/trim_scan_sep_on_twist_on_near_stall_22p5/f3p200_pitch14p000_U7p000/windtunnel_v50.csv
3.2,14.0,8.0,-1.383141109467112,11.145160407201239,28.784503305941403,0.038674407366042024,outputs_DeLaurier/trim_scan_sep_on_twist_on_near_stall_22p5/f3p200_pitch14p000_U8p000/windtunnel_v50.csv
3.2,15.0,5.0,-0.5916910616638209,4.6181235557464815,19.26382706154116,0.1370381504880061,outputs_DeLaurier/trim_scan_sep_on_twist_on_near_stall_22p5/f3p200_pitch15p000_U5p000/windtunnel_v50.csv
3.2,15.0,6.0,-0.8556040965860603,6.554957763239399,22.27610676031023,0.09446988573080585,outputs_DeLaurier/trim_scan_sep_on_twist_on_near_stall_22p5/f3p200_pitch15p000_U6p000/windtunnel_v50.csv
3.2,15.0,7.0,-1.2246920165172257,8.97483396611035,25.308954662097015,0.06573824100400508,outputs_DeLaurier/trim_scan_sep_on_twist_on_near_stall_22p5/f3p200_pitch15p000_U7p000/windtunnel_v50.csv
3.2,15.0,8.0,-1.6789150468709584,11.857061211338616,28.381007032877203,0.044370818922552825,outputs_DeLaurier/trim_scan_sep_on_twist_on_near_stall_22p5/f3p200_pitch15p000_U8p000/windtunnel_v50.csv
3.4000000000000004,10.0,5.0,-0.030590262673289768,3.508032559711754,22.95373144944926,0.1335786024045582,outputs_DeLaurier/trim_scan_sep_on_twist_on_near_stall_22p5/f3p400_pitch10p000_U5p000/windtunnel_v50.csv
3.4000000000000004,10.0,6.0,-0.06841074204143321,4.873565533795318,26.7995885830209,0.08421002245604862,outputs_DeLaurier/trim_scan_sep_on_twist_on_near_stall_22p5/f3p400_pitch10p000_U6p000/windtunnel_v50.csv
3.4000000000000004,10.0,7.0,-0.17394544553431626,6.566012002974906,31.024428585812572,0.050542235279179705,outputs_DeLaurier/trim_scan_sep_on_twist_on_near_stall_22p5/f3p400_pitch10p000_U7p000/windtunnel_v50.csv
3.4000000000000004,10.0,8.0,-0.3719937875750231,8.603217341756304,35.20051611620848,0.029328089554834003,outputs_DeLaurier/trim_scan_sep_on_twist_on_near_stall_22p5/f3p400_pitch10p000_U8p000/windtunnel_v50.csv
3.4000000000000004,11.0,5.0,-0.13841455052888688,3.814555554042154,22.927063232112772,0.1378614599767894,outputs_DeLaurier/trim_scan_sep_on_twist_on_near_stall_22p5/f3p400_pitch11p000_U5p000/windtunnel_v50.csv
3.4000000000000004,11.0,6.0,-0.21297221328277688,5.307793218335279,26.718991722981553,0.08892355114853479,outputs_DeLaurier/trim_scan_sep_on_twist_on_near_stall_22p5/f3p400_pitch11p000_U6p000/windtunnel_v50.csv
3.4000000000000004,11.0,7.0,-0.3611944485416865,7.158247174870127,30.851580936687206,0.0554822753301418,outputs_DeLaurier/trim_scan_sep_on_twist_on_near_stall_22p5/f3p400_pitch11p000_U7p000/windtunnel_v50.csv
3.4000000000000004,11.0,8.0,-0.6007847208393609,9.385255299765229,34.962087669116194,0.03363342623791164,outputs_DeLaurier/trim_scan_sep_on_twist_on_near_stall_22p5/f3p400_pitch11p000_U8p000/windtunnel_v50.csv
3.4000000000000004,12.0,5.0,-0.2570115298451756,4.116815849077073,22.893321014256333,0.14279698218461534,outputs_DeLaurier/trim_scan_sep_on_twist_on_near_stall_22p5/f3p400_pitch12p000_U5p000/windtunnel_v50.csv
3.4000000000000004,12.0,6.0,-0.3714777386158179,5.733188113924848,26.621982024815345,0.09432701156659357,outputs_DeLaurier/trim_scan_sep_on_twist_on_near_stall_22p5/f3p400_pitch12p000_U6p000/windtunnel_v50.csv
3.4000000000000004,12.0,7.0,-0.5638398755281497,7.740900215134806,30.67037860336781,0.060716504444847504,outputs_DeLaurier/trim_scan_sep_on_twist_on_near_stall_22p5/f3p400_pitch12p000_U7p000/windtunnel_v50.csv
3.4000000000000004,12.0,8.0,-0.8501906634185907,10.1499792283988,34.69846669455409,0.03843913708085831,outputs_DeLaurier/trim_scan_sep_on_twist_on_near_stall_22p5/f3p400_pitch12p000_U8p000/windtunnel_v50.csv
3.4000000000000004,13.0,5.0,-0.3832799580253443,4.412616779680688,22.86158879180604,0.147834842636601,outputs_DeLaurier/trim_scan_sep_on_twist_on_near_stall_22p5/f3p400_pitch13p000_U5p000/windtunnel_v50.csv
3.4000000000000004,13.0,6.0,-0.543113465685327,6.15138878531332,26.5120465152572,0.10026939987680837,outputs_DeLaurier/trim_scan_sep_on_twist_on_near_stall_22p5/f3p400_pitch13p000_U6p000/windtunnel_v50.csv
3.4000000000000004,13.0,7.0,-0.7851005898217919,8.30641209301665,30.452425963103394,0.0668942189695448,outputs_DeLaurier/trim_scan_sep_on_twist_on_near_stall_22p5/f3p400_pitch13p000_U7p000/windtunnel_v50.csv
3.4000000000000004,13.0,8.0,-1.1189310270865176,10.898593696545905,34.42036366870238,0.04361818067701282,outputs_DeLaurier/trim_scan_sep_on_twist_on_near_stall_22p5/f3p400_pitch13p000_U8p000/windtunnel_v50.csv
3.4000000000000004,14.0,5.0,-0.5185107691194043,4.702202981092925,22.825914748012995,0.15332605203152833,outputs_DeLaurier/trim_scan_sep_on_twist_on_near_stall_22p5/f3p400_pitch14p000_U5p000/windtunnel_v50.csv
3.4000000000000004,14.0,6.0,-0.7252700796719284,6.560488101693803,26.40424435492411,0.10638569591414773,outputs_DeLaurier/trim_scan_sep_on_twist_on_near_stall_22p5/f3p400_pitch14p000_U6p000/windtunnel_v50.csv
3.4000000000000004,14.0,7.0,-1.0194643677848088,8.86398385320489,30.239844475882535,0.0731011103115157,outputs_DeLaurier/trim_scan_sep_on_twist_on_near_stall_22p5/f3p400_pitch14p000_U7p000/windtunnel_v50.csv
3.4000000000000004,14.0,8.0,-1.4083962110882238,11.625314527442042,34.109142263118585,0.04949938039619105,outputs_DeLaurier/trim_scan_sep_on_twist_on_near_stall_22p5/f3p400_pitch14p000_U8p000/windtunnel_v50.csv
