f_hz,pitch_deg,airspeed,mean_Fx,mean_Fz,mean_Pin,mean_sep_ratio,abs_Fx,Fz_target,abs_Fz_err,score,csv
3.2,10.0,7.0,0.02473590621775261,6.454208979558094,28.24882907316181,0.011128742431313777,0.02473590621775261,6.376500000000001,0.07770897955809275,0.10244488577584536,outputs_DeLaurier/trim_scan_sep_on_twist_on_near_stall_27p5/f3p200_pitch10p000_U7p000/windtunnel_v50.csv
4.000000000000001,13.0,6.0,-0.1649673237058958,6.41308037522939,38.421157787139826,0.07102036959392502,0.1649673237058958,6.376500000000001,0.03658037522938873,0.20154769893528454,outputs_DeLaurier/trim_scan_sep_on_twist_on_near_stall_27p5/f4p000_pitch13p000_U6p000/windtunnel_v50.csv
3.6000000000000005,10.0,7.0,0.2003542477369994,6.417766710754974,36.03776370166238,0.020280044637720096,0.2003542477369994,6.376500000000001,0.041266710754973346,0.24162095849197274,outputs_DeLaurier/trim_scan_sep_on_twist_on_near_stall_27p5/f3p600_pitch10p000_U7p000/windtunnel_v50.csv
3.8000000000000007,12.0,6.0,-0.038420091212060165,6.062956085735795,35.352220385675636,0.059950401093290716,0.038420091212060165,6.376500000000001,0.3135439142642058,0.35196400547626594,outputs_DeLaurier/trim_scan_sep_on_twist_on_near_stall_27p5/f3p800_pitch12p000_U6p000/windtunnel_v50.csv
3.8000000000000007,13.0,6.0,-0.2180403939668003,6.515029752829227,35.24945509645287,0.06393807234875913,0.2180403939668003,6.376500000000001,0.13852975282922575,0.35657014679602606,outputs_DeLaurier/trim_scan_sep_on_twist_on_near_stall_27p5/f3p800_pitch13p000_U6p000/windtunnel_v50.csv
3.0,10.0,7.0,-0.05068931124700008,6.69130442862346,25.721062066721785,0.008050825249497035,0.05068931124700008,6.376500000000001,0.31480442862345903,0.36549373987045913,outputs_DeLaurier/trim_scan_sep_on_twist_on_near_stall_27p5/f3p000_pitch10p000_U7p000/windtunnel_v50.csv
3.4000000000000004,12.0,6.0,-0.09037038879294049,6.090373031717249,28.284291693322423,0.04358199896414361,0.09037038879294049,6.376500000000001,0.2861269682827521,0.37649735707569254,outputs_DeLaurier/trim_scan_sep_on_twist_on_near_stall_27p5/f3p400_pitch12p000_U6p000/windtunnel_v50.csv
3.0,13.0,6.0,-0.3056626752415567,6.277867523558637,21.906035647014,0.031612209810453436,0.3056626752415567,6.376500000000001,0.09863247644136397,0.4042951516829207,outputs_DeLaurier/trim_scan_sep_on_twist_on_near_stall_27p5/f3p000_pitch13p000_U6p000/windtunnel_v50.csv
3.4000000000000004,13.0,6.0,-0.26160449181763107,6.539635885510272,28.191361608423104,0.04748136428255775,0.26160449181763107,6.376500000000001,0.16313588551027092,0.424740377327902,outputs_DeLaurier/trim_scan_sep_on_twist_on_near_stall_27p5/f3p400_pitch13p000_U6p000/windtunnel_v50.csv
4.000000000000001,12.0,6.0,0.01503250581486541,5.9605198877091725,38.53291153011836,0.06695256730549358,0.01503250581486541,6.376500000000001,0.41598011229082843,0.43101261810569386,outputs_DeLaurier/trim_scan_sep_on_twist_on_near_stall_27p5/f4p000_pitch12p000_U6p000/windtunnel_v50.csv
3.6000000000000005,13.0,6.0,-0.15890962221039479,6.084518879465368,30.91842255263839,0.05276626419681389,0.15890962221039479,6.376500000000001,0.29198112053463277,0.45089074274502755,outputs_DeLaurier/trim_scan_sep_on_twist_on_near_stall_27p5/f3p600_pitch13p000_U6p000/windtunnel_v50.csv
3.6000000000000005,14.0,6.0,-0.34080946714557014,6.5283447843130515,30.753541977177807,0.05670641645879563,0.34080946714557014,6.376500000000001,0.1518447843130506,0.49265425145862074,outputs_DeLaurier/trim_scan_sep_on_twist_on_near_stall_27p5/f3p600_pitch14p000_U6p000/windtunnel_v50.csv
3.2,13.0,6.0,-0.2592670613110441,6.0989279422543445,24.084407750649355,0.03663288050476754,0.2592670613110441,6.376500000000001,0.2775720577456564,0.5368391190567006,outputs_DeLaurier/trim_scan_sep_on_twist_on_near_stall_27p5/f3p200_pitch13p000_U6p000/windtunnel_v50.csv
3.2,14.0,6.0,-0.43187191278240106,6.543096539216402,23.92583563003011,0.040175234974388206,0.43187191278240106,6.376500000000001,0.1665965392164015,0.5984684519988026,outputs_DeLaurier/trim_scan_sep_on_twist_on_near_stall_27p5/f3p200_pitch14p000_U6p000/windtunnel_v50.csv
3.4000000000000004,10.0,7.0,0.07737983713638116,6.9544486922322735,32.89103856135261,0.01681931566270573,0.07737983713638116,6.376500000000001,0.5779486922322725,0.6553285293686537,outputs_DeLaurier/trim_scan_sep_on_twist_on_near_stall_27p5/f3p400_pitch10p000_U7p000/windtunnel_v50.csv
