progress_s,x_ref,y_ref,z_ref
0.0,0.0,0.0,10.0
0.9969624840907251,0.9969624840907251,0.0,10.0
1.9939249681814502,1.9939249681814502,0.0,10.0
2.990887452272175,2.990887452272175,0.0,10.0
3.9878499363629003,3.9878499363629003,0.0,10.0
4.9848124204536255,4.9848124204536255,0.0,10.0
5.98177490454435,5.98177490454435,0.0,10.0
6.978737388635075,6.978737388635075,0.0,10.0
7.975699872725801,7.975699872725801,0.0,10.0
8.972662356816526,8.972662356816526,0.0,10.0
9.969624840907251,9.969624840907251,0.0,10.0
10.966587324997976,10.966587324997976,0.0,10.0
11.9635498090887,11.9635498090887,0.0,10.0
12.960512293179425,12.960512293179425,0.0,10.0
13.95747477727015,13.95747477727015,0.0,10.0
14.954437261360875,14.954437261360875,0.0,10.0
15.951399745451601,15.951399745451601,0.0,10.0
16.948362229542326,16.948362229542326,0.0,10.0
17.945324713633052,17.945324713633052,0.0,10.0
18.942287197723775,18.942287197723775,0.0,10.0
19.939249681814502,19.939249681814502,0.0,10.0
20.936212165905225,20.936212165905225,0.0,10.0
21.93317464999595,21.93317464999595,0.0,10.0
22.930137134086674,22.930137134086674,0.0,10.0
23.9270996181774,23.9270996181774,0.0,10.0
24.924062102268127,24.924062102268127,0.0,10.0
25.92102458635885,25.92069908232245,0.021203409619221958,10.0
26.917987070449577,26.915048567857617,0.09189639913569181,10.0
27.9149495545403,27.90464045802848,0.21204750840592723,10.0
28.911912038631026,28.88701628892545,0.3813582435065541,10.0
29.90887452272175,29.85973552364647,0.5994079822236209,10.0
30.905837006812476,30.820381615374117,0.8656550190131931,10.0
31.902799490903202,31.766568010853575,1.1794379107718171,10.0
32.89976197499393,32.695944079357034,1.5399771200735088,10.0
33.89672445908465,33.60620095240488,1.9463769517909455,10.0
34.893686943175375,34.49507725973625,2.3976277782896673,10.0
35.890649427266105,35.360364747278524,2.89260854766723,10.0
36.88761191135683,36.19991376315937,3.4300895688059505,10.0
37.88457439544755,37.01163859813198,4.008735566320407,10.0
38.88153687953828,37.793522667146384,4.627108997810083,10.0
39.878499363629004,38.54362351919395,5.283673625176137,10.0
40.87546184771973,39.260077662979306,5.9767983311299915,10.0
41.87242433181045,39.94110519643081,6.704761171412221,10.0
42.86938681590117,40.585014228548694,7.465753652654868,10.0
43.8663492999919,41.19020508260534,8.257885225259454,10.0
44.863311784082626,41.75517427025581,9.079187980129051,10.0
45.86027426817335,42.27851822668548,9.927621537586177,10.0
46.85723675226408,42.75893679751559,10.801078116330872,10.0
47.8541992363548,43.195236468804055,11.69738776984599,10.0
48.851161720445525,43.58633333211722,12.614323777240955,10.0
49.848124204536255,43.93125577730633,13.549608175141184,10.0
50.84508668862698,44.229146906299036,14.500917416880311,10.0
51.8420491727177,44.47926666190922,15.465888144935995,10.0
52.83901165680843,44.68099366637668,16.44212306226861,10.0
53.835974140899154,44.83382676506888,17.427196887976592,10.0
54.832936624989884,44.93738627150994,18.41866238247275,10.0
55.8298991090806,44.991414910643755,19.414056427212902,10.0
56.82686159317133,44.99577845798776,20.410906143873046,10.0
57.82382407726205,44.95046607308968,21.40673503777283,10.0
58.82078656135278,44.85559032645866,22.399069150283346,10.0
59.8177490454435,44.711386919904015,23.38544320493444,10.0
60.814711529534236,44.51821410097625,24.36340673195288,10.0
61.81167401362495,44.27655177296518,25.33053015601574,10.0
62.80863649771568,43.98700030266604,26.28441083209553,10.0
63.805598981806405,43.650279028875765,27.222679014401567,10.0
64.80256146589713,43.26722447532441,28.143003743589254,10.0
65.79952394998786,42.83878827248174,29.043098637611322,10.0
