progress_s,x_ref,y_ref,z_ref
0.0,0.0,0.0,10.0
0.9958209978205212,0.9958209978205212,0.0,10.0
1.9916419956410425,1.9916419956410425,0.0,10.0
2.9874629934615635,2.9874629934615635,0.0,10.0
3.983283991282085,3.983283991282085,0.0,10.0
4.979104989102606,4.979104989102606,0.0,10.0
5.974925986923127,5.974925986923127,0.0,10.0
6.970746984743649,6.970746984743649,0.0,10.0
7.96656798256417,7.96656798256417,0.0,10.0
8.96238898038469,8.96238898038469,0.0,10.0
9.958209978205211,9.958209978205211,0.0,10.0
10.954030976025734,10.954030976025734,0.0,10.0
11.949851973846254,11.949851973846254,0.0,10.0
12.945672971666776,12.945672971666776,0.0,10.0
13.941493969487299,13.941493969487299,0.0,10.0
14.937314967307818,14.937314967307818,0.0,10.0
15.93313596512834,15.93313596512834,0.0,10.0
16.92895696294886,16.92895696294886,0.0,10.0
17.92477796076938,17.92477796076938,0.0,10.0
18.920598958589903,18.920598958589903,0.0,10.0
19.916419956410422,19.916419956410422,0.0,10.0
20.912240954230946,20.912240954230946,0.0,10.0
21.90806195205147,21.90806195205147,0.0,10.0
22.90388294987199,22.90388294987199,0.0,10.0
23.899703947692508,23.899703947692508,0.0,10.0
24.895524945513028,24.895524945513028,0.0,10.0
25.89134594333355,25.891050900884533,0.019859152347475373,10.0
26.88716694115407,26.88436778981597,0.08896893597159661,10.0
27.882987938974598,27.873014015945166,0.20743092814420194,10.0
28.878808936795117,28.85453908464048,0.3749515046464431,10.0
29.874629934615637,29.826510152031105,0.5911154428612093,10.0
30.870450932436157,30.786518055142675,0.8553869509590797,10.0
31.86627193025668,31.732183283336575,1.167110995931516,10.0
32.862092928077196,32.66116187625189,1.5255149271795752,10.0
33.85791392589772,33.571151233631156,1.9297103916339218,10.0
34.85373492371824,34.45989582262939,2.378695535659144,10.0
35.84955592153876,35.32519276846018,2.8713574882847865,10.0
36.84537691935929,36.164897314521525,3.4064751196079506,10.0
37.841197917179805,36.97692813846788,3.9827220675304424,10.0
38.83701891500033,37.75927251105172,4.598670025328335,10.0
39.832839912820845,38.5099912849477,5.252792281905121,10.0
40.82866091064137,39.22722370119405,5.943467505953601,10.0
41.82448190846189,39.90919200133765,6.668983764646846,10.0
42.82030290628241,40.55420583385106,7.4275427668974014,10.0
43.81612390410294,41.1606664438995,8.217264320667258,10.0
44.811944901923454,41.72707063607298,9.036190993280435,10.0
45.80776589974398,42.25201450026134,9.882292963187133,10.0
46.80358689756449,42.73419689143704,10.753473051153488,10.0
47.799407895385016,43.17242265472082,11.647571918406626,10.0
48.79522889320554,43.56560558773614,12.562373418850559,10.0
49.791049891026056,43.91277113291008,13.495610092086809,10.0
50.786870888846586,44.21305879304737,14.444968783624573,10.0
51.7826918866671,44.465724264190015,15.408096378349818,10.0
52.778512884487625,44.67014128047645,16.382605633042434,10.0
53.77433388230814,44.82580316642681,17.366081093484308,10.0
54.770154880128665,44.93232409280735,18.356085081492452,10.0
