f_hz,pitch_deg,airspeed,mean_Fx,mean_Fz,mean_Pin,mean_sep_ratio,csv
2.5,0.0,5.0,0.04853893784390044,0.022537435737432415,10.551837998494854,0.2413145925544417,outputs_DeLaurier/trim_scan/f2p500_pitch0p000_U5p000/windtunnel_v50.csv
2.5,0.0,6.0,0.05596565520915826,0.013183408558742277,12.410806941914549,0.17406753145935053,outputs_DeLaurier/trim_scan/f2p500_pitch0p000_U6p000/windtunnel_v50.csv
2.5,0.0,7.0,0.055733358125845865,0.003938996085279036,14.593855007191879,0.11752665718912403,outputs_DeLaurier/trim_scan/f2p500_pitch0p000_U7p000/windtunnel_v50.csv
2.5,0.0,8.0,0.037703441739828994,-0.004615578932652663,17.013705264178085,0.0730887361233937,outputs_DeLaurier/trim_scan/f2p500_pitch0p000_U8p000/windtunnel_v50.csv
2.5,0.0,9.0,-0.005083067154041301,-0.012494802638297142,19.541256694119255,0.039775162892239195,outputs_DeLaurier/trim_scan/f2p500_pitch0p000_U9p000/windtunnel_v50.csv
2.5,5.0,5.0,-0.05749646873924966,1.3895726448434365,10.503984142709264,0.25154292718874355,outputs_DeLaurier/trim_scan/f2p500_pitch5p000_U5p000/windtunnel_v50.csv
2.5,5.0,6.0,-0.0900005772048782,1.9700640390835114,12.288641314634681,0.18612854014233893,outputs_DeLaurier/trim_scan/f2p500_pitch5p000_U6p000/windtunnel_v50.csv
2.5,5.0,7.0,-0.14190953252117677,2.705525802887803,14.31078626063023,0.13329048238700503,outputs_DeLaurier/trim_scan/f2p500_pitch5p000_U7p000/windtunnel_v50.csv
2.5,5.0,8.0,-0.21949545715960797,3.612984076048988,16.506710057592095,0.09122224779649388,outputs_DeLaurier/trim_scan/f2p500_pitch5p000_U8p000/windtunnel_v50.csv
2.5,5.0,9.0,-0.3299314585846846,4.7089361743787626,18.738666556137858,0.059565443144809854,outputs_DeLaurier/trim_scan/f2p500_pitch5p000_U9p000/windtunnel_v50.csv
2.5,10.0,5.0,-0.3660458126153979,2.6955052093915706,10.368802344375968,0.2808946524429552,outputs_DeLaurier/trim_scan/f2p500_pitch10p000_U5p000/windtunnel_v50.csv
2.5,10.0,6.0,-0.5201739406948112,3.837099369897243,11.922253122440482,0.22336615645557542,outputs_DeLaurier/trim_scan/f2p500_pitch10p000_U6p000/windtunnel_v50.csv
2.5,10.0,7.0,nan,nan,nan,nan,
2.5,10.0,8.0,-0.969757483076374,7.015709077725512,15.1329047256198,0.14372803554405994,outputs_DeLaurier/trim_scan/f2p500_pitch10p000_U8p000/windtunnel_v50.csv
2.5,10.0,9.0,-1.2773286991534925,9.121382235360787,16.552984335850578,0.11724588348936596,outputs_DeLaurier/trim_scan/f2p500_pitch10p000_U9p000/windtunnel_v50.csv
2.5,15.0,5.0,-0.8633211718634985,3.8502461838619553,10.174254208025458,0.34474922721915835,outputs_DeLaurier/trim_scan/f2p500_pitch15p000_U5p000/windtunnel_v50.csv
2.5,15.0,6.0,-1.2110243882417469,5.482427940589216,11.399520797308899,0.29645401140891764,outputs_DeLaurier/trim_scan/f2p500_pitch15p000_U6p000/windtunnel_v50.csv
2.5,15.0,7.0,-1.6403946294468714,7.5093664808163965,12.485759232138793,0.2608425331933644,outputs_DeLaurier/trim_scan/f2p500_pitch15p000_U7p000/windtunnel_v50.csv
2.5,15.0,8.0,-2.156560036141839,9.96967048211984,13.295419030622556,0.23435506680863658,outputs_DeLaurier/trim_scan/f2p500_pitch15p000_U8p000/windtunnel_v50.csv
2.5,15.0,9.0,-2.7470313970131746,12.847280569016805,13.900148031233753,0.21248728438853598,outputs_DeLaurier/trim_scan/f2p500_pitch15p000_U9p000/windtunnel_v50.csv
3.0,0.0,5.0,0.057970194857166965,0.03336267051965503,15.590369866635955,0.29234613473566007,outputs_DeLaurier/trim_scan/f3p000_pitch0p000_U5p000/windtunnel_v50.csv
3.0,0.0,6.0,0.06750310376132909,0.01990555463230423,17.740100861653385,0.22595879815116382,outputs_DeLaurier/trim_scan/f3p000_pitch0p000_U6p000/windtunnel_v50.csv
3.0,0.0,7.0,0.07371287585269184,0.006353354342048102,20.255933590311123,0.16763775241376536,outputs_DeLaurier/trim_scan/f3p000_pitch0p000_U7p000/windtunnel_v50.csv
3.0,0.0,8.0,0.0677874845900769,-0.007122874259949045,23.08537218851932,0.1193450807471272,outputs_DeLaurier/trim_scan/f3p000_pitch0p000_U8p000/windtunnel_v50.csv
3.0,0.0,9.0,0.04882880151252374,-0.019510548134063867,26.2395947671385,0.07810894700908537,outputs_DeLaurier/trim_scan/f3p000_pitch0p000_U9p000/windtunnel_v50.csv
3.0,5.0,5.0,-0.05387795041849946,1.4388774950407235,15.564041101173485,0.30152897533303485,outputs_DeLaurier/trim_scan/f3p000_pitch5p000_U5p000/windtunnel_v50.csv
3.0,5.0,6.0,-0.08241918210196852,2.0066932487711777,17.661642913778564,0.23524803704157346,outputs_DeLaurier/trim_scan/f3p000_pitch5p000_U6p000/windtunnel_v50.csv
3.0,5.0,7.0,-0.12476330416156506,2.7046128673195082,20.05430465653572,0.17962181074097597,outputs_DeLaurier/trim_scan/f3p000_pitch5p000_U7p000/windtunnel_v50.csv
3.0,5.0,8.0,-0.18751973066175665,3.5516760798486158,22.697416750088127,0.13354761494612333,outputs_DeLaurier/trim_scan/f3p000_pitch5p000_U8p000/windtunnel_v50.csv
3.0,5.0,9.0,-0.2757298766648967,4.57825946926075,25.522476770621456,0.09559699297554024,outputs_DeLaurier/trim_scan/f3p000_pitch5p000_U9p000/windtunnel_v50.csv
3.0,10.0,5.0,-0.3759553217152147,2.7855384554364,15.496473200883678,0.3268676226327224,outputs_DeLaurier/trim_scan/f3p000_pitch10p000_U5p000/windtunnel_v50.csv
3.0,10.0,6.0,-0.5234568143936192,3.9047466514783786,17.413597177675225,0.26501767529225206,outputs_DeLaurier/trim_scan/f3p000_pitch10p000_U6p000/windtunnel_v50.csv
3.0,10.0,7.0,-0.7095815206883722,5.275943455560465,19.46703765070014,0.21607608529389088,outputs_DeLaurier/trim_scan/f3p000_pitch10p000_U7p000/windtunnel_v50.csv
3.0,10.0,8.0,-0.9412530141732881,6.93869284825062,21.565423883451032,0.17678737921746251,outputs_DeLaurier/trim_scan/f3p000_pitch10p000_U8p000/windtunnel_v50.csv
3.0,10.0,9.0,-1.2228103093569611,8.92078133054965,23.631071502579992,0.14467213785743419,outputs_DeLaurier/trim_scan/f3p000_pitch10p000_U9p000/windtunnel_v50.csv
3.0,15.0,5.0,-0.8971315457763637,3.965116554828425,15.403683866986666,0.40089951720431866,outputs_DeLaurier/trim_scan/f3p000_pitch15p000_U5p000/windtunnel_v50.csv
3.0,15.0,6.0,-1.2373474142543333,5.551691173107243,17.028753028408726,0.34334741747940045,outputs_DeLaurier/trim_scan/f3p000_pitch15p000_U6p000/windtunnel_v50.csv
3.0,15.0,7.0,-1.651985917605911,7.505803771052588,18.614630360568494,0.2991231764087823,outputs_DeLaurier/trim_scan/f3p000_pitch15p000_U7p000/windtunnel_v50.csv
3.0,15.0,8.0,-2.1474263323432083,9.84612754466389,20.001505551358132,0.2666205578407816,outputs_DeLaurier/trim_scan/f3p000_pitch15p000_U8p000/windtunnel_v50.csv
3.0,15.0,9.0,-2.729534894414638,12.606779643787455,21.034964878524296,0.24308281391081313,outputs_DeLaurier/trim_scan/f3p000_pitch15p000_U9p000/windtunnel_v50.csv
3.5,0.0,5.0,0.06959903760835845,0.0460452678416989,22.141340597997385,0.33684565632464053,outputs_DeLaurier/trim_scan/f3p500_pitch0p000_U5p000/windtunnel_v50.csv
3.5,0.0,6.0,0.08267109864895686,0.028436755337645198,24.614420328919213,0.2681260506213218,outputs_DeLaurier/trim_scan/f3p500_pitch0p000_U6p000/windtunnel_v50.csv
3.5,0.0,7.0,0.09156767711772956,0.010025803540251812,27.44432953852454,0.20962052140068965,outputs_DeLaurier/trim_scan/f3p500_pitch0p000_U7p000/windtunnel_v50.csv
3.5,0.0,8.0,nan,nan,nan,nan,
3.5,0.0,9.0,0.08413725378262062,-0.026660624059356885,34.19521593500031,0.115556406991951,outputs_DeLaurier/trim_scan/f3p500_pitch0p000_U9p000/windtunnel_v50.csv
3.5,5.0,5.0,-0.047246123073984236,1.5015907173816865,22.150499555614775,0.34411136222318395,outputs_DeLaurier/trim_scan/f3p500_pitch5p000_U5p000/windtunnel_v50.csv
3.5,5.0,6.0,-0.07348020316154104,2.059237290504303,24.5662812839159,0.27680167328373845,outputs_DeLaurier/trim_scan/f3p500_pitch5p000_U6p000/windtunnel_v50.csv
3.5,5.0,7.0,-0.1107931056610135,2.7384072066535516,27.301812939828014,0.21951327240726434,outputs_DeLaurier/trim_scan/f3p500_pitch5p000_U7p000/windtunnel_v50.csv
3.5,5.0,8.0,-0.16426669261884913,3.555444705266009,30.334391932211247,0.17093759615023835,outputs_DeLaurier/trim_scan/f3p500_pitch5p000_U8p000/windtunnel_v50.csv
3.5,5.0,9.0,-0.23926225279376223,4.529750691274019,33.61021396987496,0.13005744992468063,outputs_DeLaurier/trim_scan/f3p500_pitch5p000_U9p000/windtunnel_v50.csv
3.5,10.0,5.0,-0.38520460275861235,2.892373811912438,22.15415895103415,0.3714996982706831,outputs_DeLaurier/trim_scan/f3p500_pitch10p000_U5p000/windtunnel_v50.csv
3.5,10.0,6.0,-0.5303782169461164,4.000834498951109,24.411201549907812,0.3045677859355584,outputs_DeLaurier/trim_scan/f3p500_pitch10p000_U6p000/windtunnel_v50.csv
3.5,10.0,7.0,-0.7093252462756844,5.3457448144457,26.847923870033163,0.251369693090615,outputs_DeLaurier/trim_scan/f3p500_pitch10p000_U7p000/windtunnel_v50.csv
3.5,10.0,8.0,-0.9275772392376467,6.957254630340932,29.414849349252865,0.2077579676711473,outputs_DeLaurier/trim_scan/f3p500_pitch10p000_U8p000/windtunnel_v50.csv
3.5,10.0,9.0,-1.1924655982400136,8.862480796191598,31.991725491799247,0.17229981486985002,outputs_DeLaurier/trim_scan/f3p500_pitch10p000_U9p000/windtunnel_v50.csv
3.5,15.0,5.0,-0.930401981920043,4.099325697367433,22.169745691400603,0.4642028503931936,outputs_DeLaurier/trim_scan/f3p500_pitch15p000_U5p000/windtunnel_v50.csv
3.5,15.0,6.0,-1.2692952481854798,5.654838791618707,24.173171608084683,0.4040336789004792,outputs_DeLaurier/trim_scan/f3p500_pitch15p000_U6p000/windtunnel_v50.csv
3.5,15.0,7.0,-1.6774934283895147,7.568884821274241,26.20093918288425,0.34467057442296967,outputs_DeLaurier/trim_scan/f3p500_pitch15p000_U7p000/windtunnel_v50.csv
3.5,15.0,8.0,-2.1595274614372406,9.83258108763822,28.11004357547003,0.3051686202199494,outputs_DeLaurier/trim_scan/f3p500_pitch15p000_U8p000/windtunnel_v50.csv
3.5,15.0,9.0,-2.722668575570143,12.492896979188622,29.756118378833317,0.2748438923533168,outputs_DeLaurier/trim_scan/f3p500_pitch15p000_U9p000/windtunnel_v50.csv
4.0,0.0,5.0,0.08840288441542686,0.058916501871976834,30.331194066304437,0.3764664518621634,outputs_DeLaurier/trim_scan/f4p000_pitch0p000_U5p000/windtunnel_v50.csv
4.0,0.0,6.0,0.10256795895855614,0.037186581804756494,33.120747440792144,0.3063357634108232,outputs_DeLaurier/trim_scan/f4p000_pitch0p000_U6p000/windtunnel_v50.csv
4.0,0.0,7.0,0.11264553949546045,0.013935159790739698,36.27711235755173,0.2467736994734887,outputs_DeLaurier/trim_scan/f4p000_pitch0p000_U7p000/windtunnel_v50.csv
4.0,0.0,8.0,0.12176846978808777,-0.009983774764553355,39.86211299398502,0.19316725344990143,outputs_DeLaurier/trim_scan/f4p000_pitch0p000_U8p000/windtunnel_v50.csv
4.0,0.0,9.0,0.11320471912933584,-0.03427409827086994,43.68727966141356,0.15040202737476727,outputs_DeLaurier/trim_scan/f4p000_pitch0p000_U9p000/windtunnel_v50.csv
4.0,5.0,5.0,-0.033848625477519864,1.5623627366004247,30.365572228063385,0.384726212399824,outputs_DeLaurier/trim_scan/f4p000_pitch5p000_U5p000/windtunnel_v50.csv
4.0,5.0,6.0,-0.05863496626188689,2.1228602633097964,33.131127204676034,0.3131648768945005,outputs_DeLaurier/trim_scan/f4p000_pitch5p000_U6p000/windtunnel_v50.csv
4.0,5.0,7.0,-0.09380025872357926,2.7944397941262817,36.1988961806128,0.254992041988629,outputs_DeLaurier/trim_scan/f4p000_pitch5p000_U7p000/windtunnel_v50.csv
4.0,5.0,8.0,-0.14237477737702484,3.5886378024465566,39.58393372673084,0.2048576988030952,outputs_DeLaurier/trim_scan/f4p000_pitch5p000_U8p000/windtunnel_v50.csv
4.0,5.0,9.0,-0.2086536050278352,4.5268624665095105,43.256226578933465,0.16175325876704594,outputs_DeLaurier/trim_scan/f4p000_pitch5p000_U9p000/windtunnel_v50.csv
4.0,10.0,5.0,-0.3890261275845425,3.000364868961943,30.450945398503926,0.4286627171012831,outputs_DeLaurier/trim_scan/f4p000_pitch10p000_U5p000/windtunnel_v50.csv
4.0,10.0,6.0,-0.5373765538545762,4.109949703396365,33.05334864329691,0.3495454759432284,outputs_DeLaurier/trim_scan/f4p000_pitch10p000_U6p000/windtunnel_v50.csv
4.0,10.0,7.0,-0.7104098256171867,5.430011147497088,35.859202103724364,0.2911367899687701,outputs_DeLaurier/trim_scan/f4p000_pitch10p000_U7p000/windtunnel_v50.csv
4.0,10.0,8.0,-0.918999652275213,7.019087354176224,38.88635675294918,0.23955671390370772,outputs_DeLaurier/trim_scan/f4p000_pitch10p000_U8p000/windtunnel_v50.csv
4.0,10.0,9.0,-1.171692110800295,8.865342622261203,41.91361908225777,0.20120350778149562,outputs_DeLaurier/trim_scan/f4p000_pitch10p000_U9p000/windtunnel_v50.csv
4.0,15.0,5.0,-0.9636616170530785,4.2890523754231396,30.621501176242788,0.504026757287822,outputs_DeLaurier/trim_scan/f4p000_pitch15p000_U5p000/windtunnel_v50.csv
4.0,15.0,6.0,-1.3040632121498255,5.831544300708488,32.993262207333906,0.44986485582163926,outputs_DeLaurier/trim_scan/f4p000_pitch15p000_U6p000/windtunnel_v50.csv
4.0,15.0,7.0,-1.7062852848048997,7.681197931503954,35.414331948831915,0.40122816127983524,outputs_DeLaurier/trim_scan/f4p000_pitch15p000_U7p000/windtunnel_v50.csv
4.0,15.0,8.0,-2.1808566830601217,9.86573856098417,37.75647973815183,0.35812888768383,outputs_DeLaurier/trim_scan/f4p000_pitch15p000_U8p000/windtunnel_v50.csv
4.0,15.0,9.0,-2.7311105167100465,12.46889464653608,39.9711279759576,0.31501184723540265,outputs_DeLaurier/trim_scan/f4p000_pitch15p000_U9p000/windtunnel_v50.csv
