f_hz,pitch_deg,airspeed,mean_Fx,mean_Fz,mean_Pin,mean_sep_ratio,abs_Fx,Fz_target,abs_Fz_err,score,csv
3.0,10.0,7.0,-0.13222093929561893,6.551417799514866,25.103988370529546,0.01803817184732367,0.13222093929561893,6.376500000000001,0.17491779951486475,0.3071387388104837,outputs_DeLaurier/trim_scan_sep_on_twist_on_near_stall_25/f3p000_pitch10p000_U7p000/windtunnel_v50.csv
3.0,11.0,7.0,-0.30084738153030977,7.1694508562630554,24.95965147055762,0.020764063854190457,0.30084738153030977,6.376500000000001,0.7929508562630545,1.0937982377933642,outputs_DeLaurier/trim_scan_sep_on_twist_on_near_stall_25/f3p000_pitch11p000_U7p000/windtunnel_v50.csv
3.0,12.0,6.0,-0.2521907845842564,5.665771338474266,21.41417880185213,0.04589682683690853,0.2521907845842564,6.376500000000001,0.7107286615257351,0.9629194461099915,outputs_DeLaurier/trim_scan_sep_on_twist_on_near_stall_25/f3p000_pitch12p000_U6p000/windtunnel_v50.csv
3.0,13.0,6.0,-0.4131665356371682,6.0992397966314496,21.27400276083538,0.05041838363240744,0.4131665356371682,6.376500000000001,0.2772602033685514,0.6904267390057196,outputs_DeLaurier/trim_scan_sep_on_twist_on_near_stall_25/f3p000_pitch13p000_U6p000/windtunnel_v50.csv
3.2,10.0,7.0,-0.06649413058584824,6.304299037273587,27.57933549150545,0.022044980316422894,0.06649413058584824,6.376500000000001,0.07220096272641374,0.13869509331226199,outputs_DeLaurier/trim_scan_sep_on_twist_on_near_stall_25/f3p200_pitch10p000_U7p000/windtunnel_v50.csv
3.2,11.0,7.0,-0.24175661544088037,6.921264954922343,27.354712828651596,0.025279148467811558,0.24175661544088037,6.376500000000001,0.5447649549223419,0.7865215703632222,outputs_DeLaurier/trim_scan_sep_on_twist_on_near_stall_25/f3p200_pitch11p000_U7p000/windtunnel_v50.csv
3.2,12.0,6.0,-0.2084668109306215,5.499293349356646,23.600408670611063,0.05123114989198447,0.2084668109306215,6.376500000000001,0.8772066506433553,1.085673461573977,outputs_DeLaurier/trim_scan_sep_on_twist_on_near_stall_25/f3p200_pitch12p000_U6p000/windtunnel_v50.csv
3.2,13.0,6.0,-0.3757962032312637,5.929489103544474,23.40614454631765,0.05639508142527817,0.3757962032312637,6.376500000000001,0.4470108964555273,0.822807099686791,outputs_DeLaurier/trim_scan_sep_on_twist_on_near_stall_25/f3p200_pitch13p000_U6p000/windtunnel_v50.csv
3.4000000000000004,10.0,7.0,-0.03614097072048765,6.77788468865223,32.081992813527954,0.030147349969984586,0.03614097072048765,6.376500000000001,0.40138468865222876,0.4375256593727164,outputs_DeLaurier/trim_scan_sep_on_twist_on_near_stall_25/f3p400_pitch10p000_U7p000/windtunnel_v50.csv
3.4000000000000004,11.0,6.0,-0.07043265337455001,5.478568363565341,27.59244984862759,0.06110664373027971,0.07043265337455001,6.376500000000001,0.8979316364346603,0.9683642898092104,outputs_DeLaurier/trim_scan_sep_on_twist_on_near_stall_25/f3p400_pitch11p000_U6p000/windtunnel_v50.csv
3.4000000000000004,12.0,6.0,-0.22849925685409522,5.921135037266383,27.50706654536634,0.0653782983358885,0.22849925685409522,6.376500000000001,0.4553649627336176,0.6838642195877128,outputs_DeLaurier/trim_scan_sep_on_twist_on_near_stall_25/f3p400_pitch12p000_U6p000/windtunnel_v50.csv
3.4000000000000004,13.0,6.0,-0.4016509902428266,6.354373747995704,27.39837836018433,0.07040422972418572,0.4016509902428266,6.376500000000001,0.02212625200429663,0.4237772422471232,outputs_DeLaurier/trim_scan_sep_on_twist_on_near_stall_25/f3p400_pitch13p000_U6p000/windtunnel_v50.csv
3.6000000000000005,10.0,7.0,0.07178327694753016,6.243323203012939,35.13955169088656,0.034913472982662064,0.07178327694753016,6.376500000000001,0.13317679698706186,0.20496007393459204,outputs_DeLaurier/trim_scan_sep_on_twist_on_near_stall_25/f3p600_pitch10p000_U7p000/windtunnel_v50.csv
3.6000000000000005,11.0,7.0,-0.11149167067843768,6.863001618946517,34.89983759518709,0.03835489396392301,0.11149167067843768,6.376500000000001,0.4865016189465159,0.5979932896249536,outputs_DeLaurier/trim_scan_sep_on_twist_on_near_stall_25/f3p600_pitch11p000_U7p000/windtunnel_v50.csv
3.6000000000000005,12.0,6.0,-0.13477537816775384,5.47517872466424,30.27380209999442,0.07142868708653394,0.13477537816775384,6.376500000000001,0.9013212753357607,1.0360966535035145,outputs_DeLaurier/trim_scan_sep_on_twist_on_near_stall_25/f3p600_pitch12p000_U6p000/windtunnel_v50.csv
