f_hz,pitch_deg,airspeed,mean_Fx,mean_Fz,mean_Pin,mean_sep_ratio,csv
3.0,10.0,5.0,0.10001540499387422,3.3409734228489767,18.212460382372964,0.0730988433196196,outputs_DeLaurier/trim_scan_sep_on_twist_on_near_stall_25/f3p000_pitch10p000_U5p000/windtunnel_v50.csv
3.0,10.0,6.0,0.03655727582522872,4.779277414207913,21.683794850907397,0.0374403551647669,outputs_DeLaurier/trim_scan_sep_on_twist_on_near_stall_25/f3p000_pitch10p000_U6p000/windtunnel_v50.csv
3.0,10.0,7.0,-0.13222093929561893,6.551417799514866,25.103988370529546,0.01803817184732367,outputs_DeLaurier/trim_scan_sep_on_twist_on_near_stall_25/f3p000_pitch10p000_U7p000/windtunnel_v50.csv
3.0,10.0,8.0,nan,nan,nan,nan,
3.0,11.0,5.0,-0.003223670658214081,3.6503528014665343,18.149117056537015,0.0772448167399774,outputs_DeLaurier/trim_scan_sep_on_twist_on_near_stall_25/f3p000_pitch11p000_U5p000/windtunnel_v50.csv
3.0,11.0,6.0,-0.10191035874203486,5.227151786235773,21.553599067172332,0.04145648858426357,outputs_DeLaurier/trim_scan_sep_on_twist_on_near_stall_25/f3p000_pitch11p000_U6p000/windtunnel_v50.csv
3.0,11.0,7.0,-0.30084738153030977,7.1694508562630554,24.95965147055762,0.020764063854190457,outputs_DeLaurier/trim_scan_sep_on_twist_on_near_stall_25/f3p000_pitch11p000_U7p000/windtunnel_v50.csv
3.0,11.0,8.0,-0.5768496381558309,9.404986006170827,28.311202477562656,0.008090498354597036,outputs_DeLaurier/trim_scan_sep_on_twist_on_near_stall_25/f3p000_pitch11p000_U8p000/windtunnel_v50.csv
3.0,12.0,5.0,-0.11550641832737125,3.953898969851045,18.080540452409135,0.0818008139621591,outputs_DeLaurier/trim_scan_sep_on_twist_on_near_stall_25/f3p000_pitch12p000_U5p000/windtunnel_v50.csv
3.0,12.0,6.0,-0.2521907845842564,5.665771338474266,21.41417880185213,0.04589682683690853,outputs_DeLaurier/trim_scan_sep_on_twist_on_near_stall_25/f3p000_pitch12p000_U6p000/windtunnel_v50.csv
3.0,12.0,7.0,-0.48739672052462063,7.771524907371698,24.782514049638536,0.02419340704827295,outputs_DeLaurier/trim_scan_sep_on_twist_on_near_stall_25/f3p000_pitch12p000_U7p000/windtunnel_v50.csv
